doctor_id,insurance_id
11101632,1207
11101559,1235
11100961,1235
11101618,1256
11101513,1207
11100649,1209
11100377,1221
11101558,1216
11101379,1211
11101128,1247
11101974,1244
11101203,1255
11101358,1204
11100684,1220
11100276,1257
11101019,1228
11100018,1216
11100548,1220
11100421,1216
11100274,1217
11101951,1207
11101958,1232
11100543,1212
11101044,1235
11101518,1259
11101574,1250
11101805,1239
11100566,1248
11100803,1239
11100406,1225
11100583,1251
11100182,1247
11101947,1210
11100633,1219
11100670,1223
11100095,1226
11101705,1212
11101193,1233
11101585,1232
11101002,1248
11100840,1247
11100657,1255
11101200,1242
11100217,1251
11101306,1226
11101487,1253
11101673,1239
11101136,1241
11100347,1233
11100012,1232
11100538,1250
11101562,1225
11101522,1247
11100427,1220
11100408,1215
11101918,1211
11100257,1254
11100350,1231
11101946,1247
11100164,1247
11100594,1222
11101253,1234
11100696,1239
11101834,1221
11101653,1231
11100292,1203
11101186,1251
11100876,1250
11101061,1242
11100185,1240
11100163,1238
11100122,1208
11100558,1256
11100645,1217
11101398,1215
11101606,1231
11100433,1223
11100007,1240
11100584,1236
11100669,1248
11101529,1205
11101214,1256
11101113,1234
11100951,1201
11100086,1233
11100314,1259
11100375,1213
11101626,1247
11100716,1208
11101558,1251
11100269,1229
11100138,1208
11101261,1202
11100301,1249
11101965,1255
11100867,1235
11101507,1218
11101907,1210
11100885,1251
11100538,1207
11100743,1240
11100330,1234
11100044,1215
11100828,1243
11100651,1208
11101128,1240
11101023,1218
11101401,1249
11100440,1258
11101656,1229
11100453,1221
11100570,1235
11100539,1250
11101853,1216
11100285,1219
11100629,1218
11100858,1203
11100029,1256
11100379,1250
11100876,1258
11101146,1238
11101175,1237
11101161,1252
11101713,1242
11101607,1239
11100092,1211
11101286,1209
11101754,1214
11101443,1254
11101643,1255
11100359,1252
11101898,1246
11101662,1221
11101641,1239
11101986,1240
11101613,1205
11100652,1202
11100558,1245
11100671,1248
11101469,1212
11101449,1235
11101736,1234
11101737,1205
11100518,1234
11101906,1217
11100663,1257
11101940,1243
11100254,1229
11100280,1208
11100655,1239
11101937,1230
11101668,1250
11101906,1216
11101606,1240
11101176,1218
11101726,1225
11100002,1252
11100374,1253
11100187,1241
11100542,1219
11100844,1256
11100312,1211
11100946,1209
11100018,1218
11101678,1230
11101679,1214
11100985,1231
11101604,1223
11100007,1247
11100251,1243
11101055,1240
11101979,1259
11100199,1228
11100201,1246
11101938,1202
11101026,1232
11101661,1222
11100253,1223
11100684,1250
11100056,1213
11101668,1223
11101723,1205
11100481,1235
11100515,1252
11101467,1245
11101791,1246
11101894,1238
11101564,1216
11100303,1224
11100560,1205
11101934,1219
11100002,1227
11100202,1223
11100555,1256
11100880,1218
11101807,1225
11100921,1204
11101068,1252
11100018,1240
11100679,1211
11101515,1222
11101638,1209
11101826,1210
11101782,1206
11100154,1254
11100863,1244
11101681,1223
11100263,1257
11100091,1211
11101606,1218
11100075,1237
11100967,1220
11100820,1238
11101596,1217
11100513,1206
11100945,1210
11100065,1249
11101059,1210
11100345,1235
11100756,1259
11100066,1255
11100538,1254
11100840,1204
11101614,1223
11100923,1225
11100026,1222
11100008,1248
11100670,1241
11100517,1228
11100101,1254
11100557,1241
11101823,1220
11100182,1217
11101221,1256
11101607,1227
11101332,1211
11101104,1229
11101037,1241
11100717,1229
11100110,1212
11101706,1219
11100633,1210
11100515,1235
11100055,1244
11101656,1220
11100540,1217
11100266,1229
11101025,1237
11101498,1246
11100579,1228
11100309,1258
11101757,1254
11100971,1246
11101356,1234
11100474,1249
11101117,1226
11101867,1224
11100486,1203
11101323,1249
11100901,1210
11100584,1230
11101755,1233
11100950,1225
11101748,1237
11100297,1244
11100987,1202
11100692,1242
11100560,1203
11101957,1250
11101812,1207
11100816,1227
11100195,1229
11100857,1256
11100468,1204
11101434,1230
11101792,1234
11100046,1256
11101838,1240
11101505,1218
11101684,1236
11100360,1208
11101798,1228
11101402,1242
11101777,1228
11101205,1226
11101222,1211
11100517,1253
11101318,1208
11100081,1236
11100598,1255
11101238,1249
11101686,1207
11101140,1212
11101471,1211
11101355,1241
11101932,1215
11100007,1210
11101944,1224
11100330,1241
11101942,1204
11100561,1219
11101089,1216
11100464,1253
11100315,1250
11101058,1241
11100278,1248
11101008,1218
11101702,1202
11100508,1233
11100313,1234
11100792,1251
11101770,1220
11100250,1233
11101246,1212
11100638,1216
11101207,1228
11101968,1234
11100671,1247
11101045,1227
11101998,1225
11101804,1220
11100613,1242
11100746,1243
11100559,1224
11101421,1210
11101806,1225
11100782,1217
11101233,1254
11100648,1209
11101825,1253
11100067,1257
11101913,1229
11100952,1232
11100526,1212
11100352,1237
11100140,1243
11101821,1227
11100500,1201
11101492,1241
11101267,1204
11101764,1209
11100708,1204
11101902,1215
11100842,1238
11100475,1243
11100681,1234
11101724,1250
11100450,1213
11101990,1201
11100088,1204
11100169,1214
11100843,1251
11100797,1254
11101428,1213
11100133,1244
11101922,1206
11101155,1251
11100750,1202
11101311,1255
11101167,1255
11101144,1223
11100506,1213
11100120,1230
11101459,1203
11100908,1245
11101537,1237
11101551,1233
11101724,1211
11101314,1233
11101394,1245
11100442,1244
11101186,1239
11101172,1229
11100338,1256
11100931,1243
11101676,1251
11101880,1216
11101736,1255
11100375,1221
11100411,1208
11100446,1202
11100800,1236
11101526,1244
11100237,1241
11101736,1239
11101691,1231
11101473,1218
11100426,1204
11100930,1202
11100487,1246
11100767,1208
11100386,1254
11101795,1211
11100078,1214
11100792,1226
11100545,1210
11100295,1233
11101292,1248
11100985,1251
11101271,1238
11100340,1234
11100480,1203
11100924,1246
11100312,1245
11101713,1216
11101424,1230
11101297,1234
11101069,1203
11101417,1203
11101649,1238
11100630,1244
11100958,1203
11100497,1213
11101727,1208
11101686,1218
11101320,1213
11101657,1211
11101521,1208
11101416,1258
11101383,1231
11100418,1214
11101767,1235
11100420,1248
11100163,1236
11101329,1202
11101126,1245
11101558,1228
11101218,1233
11101634,1207
11101396,1229
11100887,1238
11101480,1220
11101237,1223
11100974,1248
11100438,1233
11100246,1205
11100532,1232
11100014,1249
11101914,1244
11100252,1244
11101415,1257
11101100,1226
11100474,1210
11100322,1222
11100546,1219
11101526,1216
11100628,1215
11101365,1204
11101428,1209
11100756,1248
11101513,1257
11101483,1258
11100834,1228
11100804,1208
11100798,1223
11100623,1225
11100658,1238
11100411,1247
11101455,1226
11100218,1218
11101595,1229
11101857,1222
11100442,1257
11100636,1201
11101527,1209
11100398,1202
11101254,1248
11101445,1225
11100210,1236
11101030,1247
11101127,1251
11101860,1259
11100220,1206
11100332,1250
11100318,1255
11101215,1253
11101993,1233
11100073,1236
11101091,1222
11101590,1238
11101869,1252
11100284,1227
11100174,1201
11100310,1215
11101271,1253
11100844,1255
11100233,1233
11101256,1248
11100799,1251
11101400,1239
11100500,1220
11100207,1252
11101218,1203
11100190,1222
11101641,1252
11101693,1249
11101595,1236
11100315,1204
11100828,1245
11101964,1226
11101220,1225
11101861,1256
11101263,1201
11100167,1248
11100855,1251
11100341,1215
11100259,1231
11101622,1237
11100310,1223
11101810,1239
11100009,1248
11101106,1211
11101602,1222
11100160,1245
11100048,1244
11101009,1245
11101874,1215
11100517,1252
11100987,1220
11100347,1226
11100205,1257
11101345,1235
11100152,1243
11101972,1258
11101783,1210
11101694,1210
11101125,1244
11100514,1254
11101748,1233
11101205,1241
11101168,1237
11101929,1205
11100307,1247
11101661,1215
11100528,1218
11101539,1248
11100945,1235
11100164,1257
11101987,1248
11101675,1224
11100797,1208
11100602,1240
11101893,1213
11100511,1221
11100117,1231
11100187,1226
11100989,1237
11100919,1245
11101372,1210
11101416,1254
11101902,1223
11101381,1258
11101415,1253
11101274,1221
11101414,1251
11100832,1215
11100250,1256
11101756,1242
11101817,1214
11101817,1230
11101495,1231
11100625,1253
11101862,1242
11100853,1203
11101476,1205
11100585,1252
11100689,1252
11100741,1232
11100858,1219
11101736,1243
11100944,1213
11100551,1229
11101414,1255
11101412,1226
11101378,1226
11101063,1234
11101784,1216
11101665,1207
11101757,1214
11100138,1239
11101620,1231
11100995,1249
11101927,1202
11101012,1224
11101696,1236
11100702,1249
11101286,1216
11100536,1249
11101904,1251
11101238,1257
11101771,1246
11101873,1216
11100955,1230
11101303,1214
11101435,1252
11100009,1214
11101187,1246
11100763,1240
11100178,1222
11100609,1248
11100263,1250
11100221,1241
11100221,1227
11100668,1207
11100835,1215
11101369,1246
11101970,1242
11101076,1230
11101276,1221
11101779,1232
11101809,1202
11101111,1245
11101472,1204
11101170,1237
11100132,1227
11101830,1248
11101621,1242
11101199,1256
11101339,1257
11101505,1217
11100170,1259
11101690,1256
11100272,1258
11100880,1215
11101530,1242
11100737,1207
11101088,1232
11101026,1211
11100589,1251
11101436,1213
11100626,1230
11101965,1259
11101459,1229
11101465,1241
11100661,1213
11101183,1209
11101031,1212
11101612,1201
11100664,1250
11100744,1203
11101769,1217
11100970,1245
11100995,1217
11100645,1204
11101393,1259
11100406,1226
11101509,1225
11101956,1227
11100658,1249
11101060,1219
11101116,1207
11100018,1201
11100004,1222
11101919,1249
11100429,1228
11101407,1247
11100506,1234
11101998,1250
11101091,1250
11100726,1256
11101214,1244
11101307,1246
11101094,1257
11101499,1215
11100165,1219
11101353,1256
11100679,1209
11100695,1234
11101206,1251
11100974,1226
11100763,1206
11100759,1258
11101361,1258
11100149,1215
11101619,1213
11100278,1250
11100854,1255
11101865,1254
11100133,1250
11101767,1232
11101422,1227
11101768,1217
11100661,1236
11101470,1206
11100270,1213
11100335,1242
11101878,1250
11101695,1202
11100347,1224
11100261,1248
11100543,1208
11100267,1214
11100880,1212
11100907,1232
11100166,1257
11100870,1234
11101261,1257
11100293,1241
11101958,1222
11100733,1224
11101780,1204
11101136,1258
11100375,1222
11100694,1201
11100888,1229
11100081,1243
11100655,1221
11100639,1255
11101414,1228
11101481,1221
11101215,1217
11101893,1204
11100948,1208
11100263,1201
11101435,1221
11100223,1208
11100878,1223
11100398,1226
11101800,1246
11101567,1234
11100267,1221
11100314,1252
11100809,1237
11100945,1230
11100041,1207
11101310,1216
11100217,1238
11100289,1227
11100689,1240
11100004,1235
11100028,1212
11101477,1230
11100209,1235
11100496,1225
11100782,1243
11100078,1238
11100724,1214
11101616,1244
11100188,1229
11101777,1254
11100186,1252
11101752,1226
11100144,1249
11100387,1218
11100281,1255
11101513,1203
11101263,1258
11101903,1239
11101640,1233
11100517,1215
11101325,1249
11100202,1208
11101422,1208
11100189,1220
11101921,1227
11100512,1238
11101663,1203
11100177,1224
11101041,1237
11101814,1222
11101743,1224
11100205,1247
11101808,1226
11101663,1217
11100847,1256
11101846,1210
11100089,1232
11100762,1237
11100392,1208
11100455,1216
11101306,1208
11101927,1223
11100978,1256
11100980,1251
11100938,1230
11101834,1222
11100575,1248
11100530,1208
11100103,1217
11101085,1226
11100856,1206
11100391,1254
11101922,1230
11101274,1244
11100107,1229
11101510,1234
11101963,1221
11100509,1219
11101682,1220
11101157,1204
11100949,1228
11101075,1257
11100940,1256
11100081,1247
11100836,1238
11101343,1219
11100717,1213
11100041,1219
11101489,1254
11101092,1217
11100577,1211
11101023,1255
11101330,1245
11100290,1216
11100993,1240
11100523,1242
11101724,1245
11100647,1238
11100279,1246
11100726,1226
11100767,1250
11101006,1220
11100345,1215
11100629,1212
11101432,1231
11101415,1221
11100841,1259
11101332,1230
11100263,1232
11101774,1217
11101222,1259
11101765,1235
11101230,1209
11101650,1231
11100301,1232
11101750,1230
11100202,1237
11100790,1230
11100102,1243
11100079,1205
11100621,1259
11101036,1220
11100771,1222
11101879,1240
11101545,1244
11101199,1242
11100620,1235
11101294,1203
11101861,1253
11100917,1228
11101984,1252
11100716,1251
11101021,1230
11101781,1252
11100317,1202
11100399,1204
11100247,1249
11101340,1257
11100895,1252
11100255,1236
11100863,1213
11101828,1219
11101302,1242
11101947,1225
11101162,1243
11101965,1218
11100390,1217
11101283,1245
11100299,1211
11101983,1207
11100302,1220
11100197,1239
11101189,1245
11101990,1250
11100174,1228
11101716,1204
11100674,1250
11100919,1204
11100903,1233
11101572,1238
11100136,1242
11100594,1230
11100034,1222
11100774,1214
11101111,1231
11100786,1220
11101637,1239
11100475,1238
11101017,1227
11100259,1255
11101839,1205
11100096,1217
11101633,1259
11100744,1226
11100969,1250
11101517,1228
11101906,1248
11100890,1259
11101354,1238
11100258,1212
11100008,1254
11100503,1221
11100062,1243
11100507,1218
11101517,1233
11101941,1206
11101086,1255
11100623,1231
11101711,1224
11100791,1246
11100292,1253
11100635,1244
11100096,1231
11101959,1225
11100951,1258
11101778,1229
11101610,1217
11100104,1237
11100133,1232
11101144,1249
11101010,1210
11100020,1225
11101969,1217
11101443,1255
11100218,1219
11100067,1236
11101694,1220
11101712,1219
11101016,1235
11100809,1207
11101618,1231
11100390,1237
11101360,1208
11100074,1252
11100157,1228
11101826,1248
11100995,1226
11101744,1217
11101875,1221
11100622,1215
11101933,1237
11101500,1223
11101059,1226
11101363,1236
11101978,1225
11100763,1222
11101112,1231
11101150,1247
11101811,1256
11100097,1259
11100143,1251
11100482,1249
11100246,1247
11100223,1227
11100479,1240
11100432,1241
11100233,1255
11101725,1205
11100685,1227
11100994,1219
11101139,1222
11100349,1220
11101405,1212
11100848,1240
11100903,1238
11100795,1253
11100609,1218
11100491,1214
11101364,1249
11100326,1222
11101320,1258
11101079,1247
11101183,1228
11101662,1251
11100425,1236
11101632,1229
11101558,1226
11100108,1222
11101874,1258
11101623,1237
11100626,1217
11100865,1213
11101519,1252
11100574,1225
11100345,1248
11100202,1216
11101589,1212
11100192,1236
11101197,1243
11101268,1255
11101164,1232
11100484,1210
11101290,1211
11100723,1208
11100606,1237
11101714,1245
11100473,1238
11100939,1250
11101716,1237
11100525,1226
11101481,1246
11101086,1250
11101039,1204
11101665,1222
11101436,1220
11100626,1252
11101368,1239
11101074,1222
11100674,1211
11100274,1225
11101740,1203
11101126,1242
11101169,1253
11100421,1215
11101028,1254
11101428,1218
11100493,1232
11101286,1259
11100389,1248
11101280,1258
11101528,1253
11100033,1215
11100091,1204
11100049,1235
11100061,1226
11100554,1217
11101787,1234
11100942,1253
11100633,1243
11100272,1249
11100351,1247
11100011,1229
11100387,1221
11100482,1243
11100574,1237
11101641,1232
11100759,1244
11101689,1253
11100464,1258
11101123,1223
11100273,1223
11101595,1250
11101329,1206
11100283,1254
11101520,1245
11101891,1228
11101638,1248
11101874,1228
11101174,1252
11100296,1240
11101408,1254
11100367,1251
11101823,1202
11101838,1224
11100086,1255
11100147,1209
11101004,1226
11101974,1218
11100743,1232
11100592,1206
11101341,1204
11100690,1212
11101528,1257
11100395,1238
11101038,1234
11100266,1253
11101213,1235
11100758,1220
11100475,1253
11100681,1203
11100836,1240
11101448,1227
11100074,1216
11101842,1206
11101960,1247
11101472,1236
11101775,1215
11101807,1240
11100571,1253
11101039,1230
11101911,1207
11100214,1235
11101093,1242
11101857,1211
11101082,1207
11101300,1219
11100589,1215
11100061,1253
11100364,1215
11101156,1220
11101733,1208
11100074,1255
11100735,1219
11100746,1203
11101906,1222
11100644,1245
11100997,1243
11101019,1258
11100848,1242
11100452,1216
11101735,1231
11101762,1236
11100442,1235
11100899,1223
11100433,1242
11100107,1258
11100278,1208
11100925,1206
11101233,1241
11100488,1204
11101890,1253
11101177,1256
11100744,1244
11100495,1225
11101523,1203
11101702,1232
11100666,1206
11101874,1221
11101102,1205
11100459,1229
11101051,1203
11101965,1246
11100080,1224
11100628,1259
11101030,1227
11101658,1249
11101960,1239
11101937,1232
11100491,1249
11101410,1208
11101942,1233
11100484,1217
11100442,1221
11100055,1235
11101252,1207
11101132,1243
11100099,1252
11101186,1249
11100819,1212
11101651,1214
11101739,1240
11101740,1224
11100123,1239
11101889,1233
11100952,1223
11100250,1240
11101032,1242
11101175,1238
11101036,1247
11101096,1237
11100396,1246
11100142,1237
11100426,1222
11101504,1205
11101848,1235
11100505,1215
11100564,1238
11100528,1247
11101537,1208
11101099,1254
11101253,1239
11101744,1257
11100389,1225
11100942,1230
11100155,1204
11100250,1251
11100801,1242
11101123,1220
11100054,1245
11100095,1242
11100214,1221
11100693,1233
11101986,1245
11100028,1215
11100827,1249
11100453,1258
11101778,1241
11101978,1235
11100734,1258
11100859,1244
11100791,1208
11100982,1233
11100136,1220
11101118,1228
11100647,1205
11100634,1239
11101876,1247
11100286,1223
11101437,1207
11101053,1208
11100968,1245
11101624,1215
11100411,1253
11100609,1237
11100298,1243
11100882,1203
11101898,1220
11100433,1246
11101368,1232
11101218,1224
11100332,1224
11100446,1238
11100519,1255
11101024,1247
11100779,1251
11101122,1203
11100383,1226
11101677,1216
11100840,1201
11101955,1258
11101239,1249
11100234,1247
11100821,1216
11100819,1245
11101664,1234
11100102,1205
11101350,1209
11101671,1203
11100280,1206
11101785,1238
11101671,1232
11100220,1225
11100495,1235
11101352,1235
11100135,1238
11101108,1205
11100974,1227
11101786,1223
11100018,1257
11101874,1248
11101229,1232
11101044,1214
11101725,1202
11100768,1244
11101421,1256
11100310,1236
11101097,1237
11101532,1203
11100188,1205
11101959,1209
11101664,1242
11100133,1229
11100964,1249
11101208,1234
11100396,1235
11100553,1250
11101492,1251
11101220,1250
11101869,1214
11100791,1255
11100554,1229
11100219,1235
11100917,1221
11100537,1253
11100045,1243
11101811,1206
11101032,1207
11101998,1202
11100749,1218
11101118,1249
11100073,1229
11100466,1203
11100336,1254
11100981,1245
11101491,1250
11101539,1253
11100509,1231
11100595,1242
11101094,1259
11101329,1255
11101238,1225
11100095,1214
11101899,1217
11100776,1222
11101767,1228
11101061,1253
11101834,1225
11101839,1248
11100605,1213
11101769,1235
11101414,1222
11100158,1238
11101808,1242
11100971,1239
11101198,1247
11100942,1246
11100041,1257
11101032,1226
11101568,1226
11101767,1202
11100355,1238
11100666,1237
11100045,1254
11101010,1205
11100096,1220
11101355,1226
11101371,1201
11101110,1252
11100272,1205
11100735,1259
11101021,1245
11101235,1235
11100556,1238
11100254,1234
11101229,1209
11100236,1256
11101865,1259
11101905,1208
11100327,1227
11100181,1220
11101110,1235
11101246,1218
11100292,1208
11100084,1204
11100082,1257
11100434,1230
11100850,1229
11101834,1242
11100882,1220
11100775,1210
11101985,1222
11101575,1249
11101075,1220
11100241,1254
11101647,1208
11101622,1204
11101626,1235
11101766,1249
11101612,1214
11100953,1240
11101917,1203
11100670,1231
11100945,1216
11101666,1221
11100177,1248
11100170,1240
11101340,1254
11101547,1257
11100898,1226
11101581,1230
11100084,1237
11101283,1220
11101904,1208
11101339,1206
11100842,1245
11101450,1208
11100153,1232
11101603,1232
11100279,1223
11101876,1230
11100464,1244
11100218,1204
11101768,1246
11100777,1253
11100590,1257
11101371,1209
11101258,1214
11101670,1255
11101750,1221
11101403,1204
11101586,1219
11100298,1231
11100545,1231
11100252,1230
11101486,1211
11100718,1220
11100347,1202
11100821,1202
11101032,1234
11100286,1249
11100520,1229
11101909,1215
11101671,1252
11101291,1254
11100544,1213
11101197,1213
11101531,1216
11101734,1223
11100316,1255
11100840,1208
11100255,1239
11100104,1257
11101698,1254
11101806,1259
11101592,1216
11100449,1222
11100289,1224
11100923,1247
11100260,1214
11101995,1232
11101334,1201
11101741,1240
11101184,1236
11100889,1238
11101255,1231
11101968,1208
11100375,1256
11100587,1221
11101536,1240
11101827,1219
11100609,1203
11100594,1225
11100341,1202
11101527,1201
11101450,1235
11101868,1236
11100872,1251
11100203,1248
11101470,1257
11100426,1235
11101252,1238
11100327,1216
11100298,1234
11101038,1208
11101733,1259
11101597,1239
11101374,1226
11101853,1211
11101389,1213
11100508,1221
11101816,1237
11101625,1215
11101291,1239
11100027,1224
11101453,1213
11101795,1228
11101997,1224
11100889,1227
11101759,1207
11100096,1222
11100837,1209
11100997,1220
11101621,1252
11101167,1216
11100389,1257
11101821,1251
11101662,1225
11101161,1228
11101143,1254
11101260,1224
11101800,1221
11100392,1250
11100626,1243
11101033,1232
11101371,1237
11100771,1213
11101369,1203
11101645,1210
11101194,1235
11101332,1203
11100390,1207
11100030,1201
11101957,1242
11100511,1247
11100616,1225
11101024,1227
11101515,1247
11100413,1232
11101747,1243
11100181,1226
11100938,1211
11101762,1256
11100175,1229
11101065,1240
11101835,1211
11100587,1238
11100699,1258
11101245,1206
11100061,1225
11100558,1222
11101179,1248
11100693,1215
11100954,1255
11100328,1214
11101905,1236
11101278,1231
11101479,1222
11101348,1254
11101037,1224
11101845,1236
11100469,1214
11101017,1232
11100168,1235
11101714,1228
11100474,1246
11100432,1225
11101063,1224
11100647,1221
11101509,1217
11100212,1235
11101025,1233
11101308,1239
11101593,1234
11100180,1248
11100188,1227
11100287,1246
11100035,1254
11101800,1245
11101442,1234
11100645,1224
11100656,1234
11100207,1253
11100980,1203
11101759,1205
11100612,1236
11100284,1256
11100120,1201
11101554,1237
11101112,1246
11100448,1205
11100428,1203
11100612,1234
11101691,1243
11101595,1249
11101356,1201
11100579,1237
11100170,1239
11100895,1235
11101506,1213
11100551,1252
11101788,1252
11100950,1235
11100375,1225
11100037,1233
11100235,1219
11100581,1258
11100508,1231
11100146,1219
11101747,1216
11100638,1253
11100614,1205
11101915,1230
11101586,1258
11100098,1224
11100523,1241
11100005,1254
11100169,1258
11101329,1248
11101174,1240
11101832,1237
11100716,1221
11101528,1241
11101197,1237
11100856,1204
11101875,1213
11101678,1213
11100490,1244
11101310,1243
11100851,1232
11101870,1257
11100822,1212
11101731,1255
11101093,1236
11100091,1215
11101134,1246
11101054,1238
11100088,1220
11101313,1227
11101571,1254
11100663,1240
11101573,1249
11100055,1212
11101936,1239
11100866,1232
11100398,1258
11100573,1215
11101996,1227
11101982,1249
11100091,1256
11101579,1221
11101095,1206
11101802,1221
11101790,1228
11101802,1210
11101549,1213
11101433,1252
11101533,1223
11101856,1208
11100060,1214
11101507,1214
11101988,1234
11100434,1235
11101472,1202
11101216,1236
11101195,1235
11100931,1217
11100567,1210
11101723,1242
11101826,1219
11100408,1242
11101894,1255
11100310,1254
11100578,1216
11100264,1205
11100220,1205
11101965,1223
11100740,1215
11100415,1229
11101470,1242
11100677,1213
11101835,1233
11100647,1220
11101061,1254
11100436,1221
11101748,1223
11101864,1218
11101815,1258
11100668,1217
11101462,1208
11101697,1244
11100910,1211
11101084,1234
11100559,1219
11100485,1228
11101636,1225
11101334,1257
11100542,1215
11100499,1216
11101174,1204
11101854,1225
11101412,1233
11100251,1202
11100323,1213
11100822,1209
11101741,1201
11100360,1225
11101896,1220
11100568,1209
11100198,1235
11100045,1201
11100877,1211
11100799,1233
11100538,1208
11101365,1221
11101305,1236
11100116,1202
11101550,1213
11100180,1218
11100326,1241
11100231,1224
11101794,1204
11101004,1257
11101745,1204
11101323,1259
11100954,1246
11100249,1202
11100469,1209
11100524,1224
11101454,1221
11100131,1245
11101180,1205
11100872,1231
11100182,1231
11100686,1246
11100447,1232
11100172,1214
11101249,1228
11101792,1243
11101150,1239
11100823,1239
11100526,1248
11100541,1224
11101594,1207
11101196,1257
11101997,1251
11101466,1231
11101772,1251
11101330,1243
11100571,1255
11100407,1219
11101687,1230
11101350,1248
11100447,1228
11101497,1243
11101286,1210
11101589,1211
11100426,1253
11100396,1259
11100920,1241
11101664,1230
11100827,1220
11100696,1250
11101803,1235
11101302,1258
11100387,1252
11100339,1257
11101568,1214
11100037,1207
11101368,1206
11101838,1221
11101699,1255
11100939,1251
11101107,1225
11100326,1215
11100684,1236
11100524,1201
11100836,1203
11100202,1212
11101530,1246
11100442,1241
11100177,1207
11100239,1257
11101503,1229
11101708,1233
11101171,1250
11100832,1245
11100207,1246
11100575,1247
11101105,1252
11100358,1236
11101562,1237
11101961,1253
11101682,1216
11101603,1213
11101181,1251
11101943,1222
11100112,1223
11100965,1257
11100188,1240
11100258,1229
11101749,1203
11100449,1246
11100561,1252
11101380,1209
11100795,1244
11101133,1241
11101948,1248
11100598,1236
11100071,1207
11101599,1259
11101246,1201
11101005,1231
11100004,1230
11101550,1229
11100111,1210
11100477,1236
11101483,1203
11100741,1209
11100823,1242
11101779,1217
11100770,1248
11100854,1246
11100810,1203
11101965,1228
11101379,1228
11100234,1226
11100729,1241
11101720,1248
11100161,1246
11100003,1209
11100725,1209
11101623,1209
11101520,1258
11100257,1256
11100704,1226
11100651,1226
11101008,1227
11100097,1243
11101618,1232
11101878,1211
11100850,1231
11100871,1234
11100819,1208
11101820,1204
11101654,1257
11100671,1216
11100253,1211
11100963,1213
11101971,1202
11101290,1213
11101120,1220
11100620,1255
11100837,1233
11101012,1255
11100111,1203
11101536,1216
