rating_id,rater_id,ratee_id,overall_rate
33303224,555284,11100116,1
33303225,555089,11101320,3
33303226,554277,11100469,3
33303227,553334,11101545,0
33303228,553976,11101660,3
33303229,554166,11101578,4
33303230,553744,11101634,5
33303231,554349,11100657,3
33303232,551913,11101219,1
33303233,555396,11101212,5
33303234,555301,11101513,3
33303235,552044,11100757,5
33303236,555757,11101045,5
33303237,552593,11101507,4
33303238,554092,11100918,2
33303239,551746,11101932,5
33303240,555394,11101317,0
33303241,552251,11101309,5
33303242,553878,11101044,4
33303243,554623,11100372,2
33303244,553602,11100175,2
33303245,552896,11100740,4
33303246,552066,11100816,1
33303247,551005,11101157,5
33303248,553398,11101582,1
33303249,551176,11101766,0
33303250,553671,11101551,0
33303251,554322,11100881,4
33303252,555406,11101904,4
33303253,552555,11101051,5
33303254,554863,11101516,3
33303255,552542,11101718,3
33303256,551177,11100346,0
33303257,554036,11100567,2
33303258,555278,11100893,3
33303259,551385,11101686,2
33303260,554824,11101268,5
33303261,551446,11100032,3
33303262,555540,11101898,1
33303263,552306,11101340,3
33303264,553613,11101712,3
33303265,554489,11100017,1
33303266,554505,11100214,0
33303267,552333,11100694,3
33303268,553006,11100678,3
33303269,552892,11101683,0
33303270,552725,11101549,0
33303271,551014,11100843,4
33303272,553826,11100667,4
33303273,553291,11101507,5
33303274,553536,11101552,2
33303275,554577,11100022,3
33303276,551125,11101688,2
33303277,553373,11100809,5
33303278,552945,11100360,2
33303279,553466,11100565,4
33303280,553985,11100844,4
33303281,555707,11101987,1
33303282,551162,11101068,0
33303283,555412,11100026,1
33303284,552015,11101856,1
33303285,555484,11101086,1
33303286,551587,11101421,1
33303287,553787,11100202,5
33303288,551192,11100053,3
33303289,554631,11101597,3
33303290,555597,11101060,0
33303291,554016,11101817,0
33303292,555819,11101624,5
33303293,554512,11100929,3
33303294,553989,11101892,4
33303295,551370,11100938,2
33303296,554984,11101059,2
33303297,552034,11100592,4
33303298,552534,11101910,0
33303299,553749,11101113,1
33303300,551217,11100671,0
33303301,554738,11100277,3
33303302,554688,11101419,1
33303303,552808,11100608,5
33303304,555270,11100721,2
33303305,555565,11100075,5
33303306,552645,11101416,2
33303307,555723,11100201,3
33303308,554450,11101213,5
33303309,551217,11100853,4
33303310,551539,11101488,5
33303311,552974,11101823,3
33303312,551137,11101225,3
33303313,553331,11100110,0
33303314,555223,11100237,0
33303315,551951,11100448,0
33303316,551978,11100396,5
33303317,555625,11100791,1
33303318,553048,11100918,3
33303319,551451,11101544,5
33303320,555046,11101760,0
33303321,552051,11100248,1
33303322,555171,11100653,2
33303323,551393,11100031,4
33303324,553773,11101997,2
33303325,554264,11100922,0
33303326,554368,11101722,4
33303327,555846,11100540,5
33303328,554615,11100963,3
33303329,554381,11101066,0
33303330,554365,11100047,2
33303331,555983,11100062,5
33303332,551051,11101001,2
33303333,553616,11100210,0
33303334,552419,11100284,5
33303335,554695,11101752,1
33303336,552073,11101507,0
33303337,555150,11101537,5
33303338,555149,11101544,5
33303339,553046,11101926,3
33303340,554607,11101326,2
33303341,555724,11101203,5
33303342,551204,11100024,2
33303343,553967,11101632,5
33303344,551585,11100254,0
33303345,553250,11100957,4
33303346,551434,11101457,1
33303347,555250,11101684,2
33303348,554051,11101458,0
33303349,552728,11101734,5
33303350,551217,11101198,2
33303351,553852,11101020,3
33303352,551862,11100153,4
33303353,555913,11101724,0
33303354,551881,11100401,5
33303355,555301,11100089,2
33303356,552542,11100033,5
33303357,554468,11100956,2
33303358,553890,11101358,1
33303359,551818,11100251,3
33303360,554156,11100108,3
33303361,552159,11100775,5
33303362,553189,11100216,2
33303363,553204,11100701,1
33303364,554344,11101414,3
33303365,553679,11101430,5
33303366,553546,11100738,1
33303367,554114,11100642,4
33303368,554664,11100891,0
33303369,554443,11101257,1
33303370,551375,11100714,0
33303371,555993,11101147,0
33303372,555970,11101152,5
33303373,551703,11101710,5
33303374,553769,11100123,0
33303375,551369,11100487,1
33303376,551506,11100459,1
33303377,554923,11101161,5
33303378,554766,11100425,2
33303379,555548,11100934,1
33303380,551039,11101610,2
33303381,555608,11100657,2
33303382,553010,11101924,2
33303383,552167,11101588,1
33303384,553345,11100913,3
33303385,555157,11100845,2
33303386,553978,11100853,1
33303387,552389,11101967,1
33303388,552990,11101663,5
33303389,552726,11101532,5
33303390,555829,11100717,4
33303391,555900,11101239,4
33303392,554398,11100784,2
33303393,552463,11100957,3
33303394,551910,11101303,1
33303395,554353,11100479,5
33303396,555005,11101135,5
33303397,554736,11101937,5
33303398,554715,11101229,5
33303399,554672,11101144,5
33303400,551563,11100976,4
33303401,551142,11100203,1
33303402,554002,11100526,3
33303403,553328,11101165,5
33303404,551999,11101830,3
33303405,552551,11101775,1
33303406,551097,11100608,0
33303407,555571,11100772,0
33303408,554019,11100481,1
33303409,554646,11101755,2
33303410,553657,11101240,5
33303411,553280,11100514,2
33303412,554469,11100702,5
33303413,554105,11101490,4
33303414,551536,11101547,4
33303415,554194,11100989,1
33303416,551729,11100191,5
33303417,553073,11100757,0
33303418,555057,11101321,0
33303419,551868,11100622,5
33303420,553671,11101948,2
33303421,551126,11101338,0
33303422,555918,11101216,5
33303423,552076,11101669,5
33303424,554667,11101141,3
33303425,555412,11100004,1
33303426,553697,11101465,2
33303427,553328,11100089,3
33303428,552668,11100435,3
33303429,553788,11101411,0
33303430,554790,11101282,4
33303431,552744,11100084,2
33303432,551835,11100617,4
33303433,554709,11101036,5
33303434,552078,11101035,3
33303435,555258,11101888,2
33303436,554974,11100660,4
33303437,553376,11101071,1
33303438,555200,11100948,0
33303439,551429,11100737,4
33303440,555460,11100782,5
33303441,552446,11100905,3
33303442,555636,11101609,5
33303443,554071,11100707,0
33303444,555560,11100949,4
33303445,553188,11100655,5
33303446,551375,11100650,2
33303447,554660,11100004,1
33303448,554028,11100464,4
33303449,554400,11100677,3
33303450,551678,11101036,3
33303451,553754,11101525,1
33303452,551872,11101639,1
33303453,551051,11100227,0
33303454,553548,11100401,4
33303455,553399,11101488,1
33303456,555293,11101983,0
33303457,555318,11101833,5
33303458,554563,11101338,5
33303459,554426,11100552,3
33303460,553490,11100911,2
33303461,555022,11100003,5
33303462,553963,11100841,0
33303463,551247,11101782,0
33303464,553812,11100538,3
33303465,555015,11101686,4
33303466,553706,11101553,1
33303467,554527,11101016,2
33303468,555459,11100722,3
33303469,553397,11101354,5
33303470,555898,11101524,4
33303471,552447,11100949,5
33303472,555924,11100347,3
33303473,553265,11100646,5
33303474,555894,11100379,1
33303475,555797,11100779,5
33303476,552711,11100079,5
33303477,551456,11101467,3
33303478,553639,11101110,1
33303479,555879,11100506,3
33303480,554774,11101344,1
33303481,553566,11101618,0
33303482,552252,11100158,2
33303483,554670,11100910,2
33303484,554379,11100805,2
33303485,554304,11101569,4
33303486,554212,11101722,3
33303487,554074,11101226,5
33303488,552237,11101468,3
33303489,551544,11100394,0
33303490,551696,11100520,4
33303491,552998,11101456,2
33303492,555667,11100038,4
33303493,554559,11101720,1
33303494,553793,11101188,1
33303495,551513,11100624,1
33303496,553249,11100097,0
33303497,553471,11101081,5
33303498,553147,11101495,2
33303499,553992,11101403,0
33303500,555227,11100875,5
33303501,553373,11101697,4
33303502,555217,11100287,4
33303503,551244,11100958,2
33303504,554912,11101200,0
33303505,554237,11101915,2
33303506,554766,11100500,2
33303507,551828,11100186,1
33303508,555251,11100444,5
33303509,553395,11100948,3
33303510,551679,11100936,3
33303511,554825,11101555,3
33303512,554983,11100975,3
33303513,552065,11101403,5
33303514,552188,11101508,1
33303515,552528,11100524,3
33303516,551763,11101158,0
33303517,553036,11100236,4
33303518,554372,11100206,0
33303519,555130,11101559,3
33303520,553520,11100574,4
33303521,551207,11100044,3
33303522,551254,11100258,3
33303523,551941,11101411,5
33303524,554431,11101172,0
33303525,551114,11100823,4
33303526,554444,11101873,5
33303527,554853,11101787,4
33303528,552880,11101676,0
33303529,551803,11101352,5
33303530,555884,11101126,2
33303531,554903,11100318,4
33303532,554060,11100232,2
33303533,552252,11101322,4
33303534,555041,11100548,3
33303535,551948,11100758,2
33303536,555852,11100413,2
33303537,553267,11101288,4
33303538,552165,11101963,1
33303539,552658,11100940,0
33303540,555859,11101047,1
33303541,554091,11100427,5
33303542,555435,11100255,0
33303543,554857,11100300,1
33303544,551245,11100257,4
33303545,553619,11101512,3
33303546,555225,11100972,1
33303547,551617,11101284,4
33303548,551302,11100776,1
33303549,555721,11100965,3
33303550,554072,11100572,1
33303551,554686,11100574,2
33303552,554064,11100385,4
33303553,554373,11100659,3
33303554,554918,11100253,3
33303555,555582,11100747,5
33303556,554911,11100263,5
33303557,554781,11101755,5
33303558,555934,11100888,1
33303559,555071,11101781,1
33303560,555512,11100563,5
33303561,553028,11101246,4
33303562,552961,11100780,5
33303563,554784,11101265,2
33303564,553493,11101205,0
33303565,555444,11101418,5
33303566,554104,11101790,4
33303567,551091,11100420,2
33303568,551574,11101656,3
33303569,554589,11100144,1
33303570,553743,11101525,1
33303571,552006,11100375,5
33303572,553587,11101915,1
33303573,552861,11100923,3
33303574,552552,11101061,3
33303575,555076,11100038,2
33303576,555856,11101669,1
33303577,552015,11100686,2
33303578,555121,11100226,4
33303579,553319,11101993,3
33303580,554233,11101968,1
33303581,552244,11100668,5
33303582,551044,11101222,4
33303583,552175,11100035,1
33303584,555274,11100352,5
33303585,553812,11101713,2
33303586,551144,11101139,2
33303587,553389,11100126,3
33303588,551015,11101061,4
33303589,551931,11101210,4
33303590,555544,11101112,5
33303591,553231,11101682,0
33303592,553998,11101411,3
33303593,551014,11100613,5
33303594,551820,11100861,4
33303595,552844,11101927,2
33303596,552848,11100340,4
33303597,552633,11100975,1
33303598,555302,11101497,1
33303599,552558,11100825,4
33303600,555019,11100924,3
33303601,551705,11101863,5
33303602,551570,11100245,1
33303603,555565,11101803,3
33303604,554884,11101952,0
33303605,553784,11100925,2
33303606,551232,11101839,5
33303607,551336,11100350,3
33303608,553854,11100049,1
33303609,555426,11100693,2
33303610,555864,11101455,4
33303611,552796,11100079,1
33303612,552327,11100082,2
33303613,552591,11100668,5
33303614,552273,11101944,1
33303615,554116,11100482,0
33303616,555716,11100051,2
33303617,551125,11100509,5
33303618,551118,11100899,0
33303619,554945,11100071,5
33303620,555862,11101726,3
33303621,552154,11100198,4
33303622,553062,11100160,3
33303623,552494,11100680,3
33303624,554864,11101458,0
33303625,552017,11101610,1
33303626,551125,11100180,5
33303627,554300,11100174,1
33303628,554412,11100947,5
33303629,551367,11100975,3
33303630,551683,11100252,3
33303631,553620,11100657,4
33303632,551518,11101168,5
33303633,552741,11101259,3
33303634,552262,11101878,1
33303635,553487,11100491,5
33303636,555294,11100372,2
33303637,552899,11101510,0
33303638,551525,11101704,2
33303639,555392,11100074,2
33303640,553074,11101777,1
33303641,552548,11101910,2
33303642,551381,11101513,3
33303643,552022,11100736,4
33303644,551292,11100940,1
33303645,555014,11101733,5
33303646,554986,11101802,2
33303647,553444,11101750,0
33303648,553227,11100330,3
33303649,551278,11101735,4
33303650,555840,11101759,4
33303651,552215,11100518,2
33303652,553382,11100582,0
33303653,553021,11100659,4
33303654,551975,11101221,0
33303655,555732,11101659,5
33303656,552843,11101519,0
33303657,555529,11100661,0
33303658,555052,11101235,2
33303659,553558,11100577,0
33303660,551138,11100228,3
33303661,554204,11101372,0
33303662,551803,11100755,4
33303663,552850,11100738,1
33303664,552660,11101143,0
33303665,554038,11101382,4
33303666,552503,11100309,4
33303667,552473,11101672,0
33303668,553124,11100155,1
33303669,551553,11100397,1
33303670,555021,11100988,5
33303671,552859,11100288,1
33303672,553241,11101828,3
33303673,554884,11101695,1
33303674,555767,11100355,3
33303675,552562,11101801,1
33303676,555119,11100630,4
33303677,555533,11100612,0
33303678,553477,11100741,3
33303679,552956,11101410,2
33303680,553100,11100479,1
33303681,553342,11101280,2
33303682,554354,11101922,4
33303683,554787,11100854,0
33303684,555725,11100437,5
33303685,551308,11101667,2
33303686,555797,11101763,3
33303687,552843,11100769,1
33303688,553319,11100438,3
33303689,553785,11101140,1
33303690,551352,11100619,2
33303691,555513,11101156,4
33303692,555520,11100815,4
33303693,554142,11100678,2
33303694,552959,11101830,3
33303695,553918,11100588,3
33303696,551725,11100205,4
33303697,552761,11100426,3
33303698,552365,11100472,5
33303699,551146,11100578,1
33303700,553909,11100527,4
33303701,553930,11101597,5
33303702,555143,11101589,1
33303703,551710,11100837,4
33303704,554278,11101153,2
33303705,552190,11101745,2
33303706,553562,11101175,0
33303707,553296,11101058,5
33303708,552159,11100727,5
33303709,555725,11100607,2
33303710,553791,11101302,1
33303711,551221,11100813,3
33303712,555138,11101845,5
33303713,555718,11101774,5
33303714,552237,11101594,4
33303715,553989,11101372,5
33303716,552569,11101658,0
33303717,554638,11101062,5
33303718,555636,11100360,4
33303719,555862,11101571,3
33303720,552114,11100217,3
33303721,553445,11101364,0
33303722,552227,11100278,1
33303723,553360,11101720,3
33303724,554967,11100323,1
33303725,551338,11101222,5
33303726,555615,11100073,4
33303727,554153,11100544,4
33303728,552213,11100043,4
33303729,553784,11100103,4
33303730,551228,11100154,3
33303731,552243,11100059,0
33303732,555586,11101623,2
33303733,554497,11101159,5
33303734,553609,11100906,3
33303735,551680,11100863,5
33303736,552017,11101102,4
33303737,552851,11101567,1
33303738,554306,11100124,4
33303739,555350,11101767,3
33303740,552337,11100197,2
33303741,555893,11100068,3
33303742,552672,11100365,4
33303743,552117,11100001,3
33303744,551230,11100321,1
33303745,553358,11101276,5
33303746,552092,11101984,3
33303747,553756,11100060,5
33303748,554054,11100878,5
33303749,552939,11101012,4
33303750,554627,11101429,3
33303751,551621,11101077,3
33303752,555621,11101865,0
33303753,555123,11101480,0
33303754,555578,11100498,0
33303755,555400,11100559,0
33303756,552595,11101954,3
33303757,554835,11101537,3
33303758,552202,11101027,0
33303759,554046,11101820,2
33303760,551767,11100236,0
33303761,552012,11100725,4
33303762,551271,11100464,1
33303763,552885,11100329,3
33303764,552942,11101882,0
33303765,555798,11100046,0
33303766,552287,11101499,0
33303767,551023,11101330,5
33303768,551325,11100305,0
33303769,555402,11100381,1
33303770,555005,11100003,5
33303771,553117,11100692,0
33303772,553294,11101516,1
33303773,552288,11100926,2
33303774,552421,11101428,4
33303775,555368,11101524,1
33303776,554828,11101742,5
33303777,554338,11100654,3
33303778,552655,11101547,3
33303779,554879,11101447,5
33303780,554294,11101461,2
33303781,551507,11100496,4
33303782,553472,11100267,2
33303783,555596,11100353,4
33303784,554763,11100051,4
33303785,552477,11101511,5
33303786,552133,11100243,3
33303787,553625,11100145,2
33303788,551746,11100938,2
33303789,555661,11101716,2
33303790,551885,11100877,4
33303791,551807,11100504,5
33303792,551383,11101694,0
33303793,551329,11101450,3
33303794,555168,11101288,1
33303795,554647,11100546,5
33303796,553094,11100219,5
33303797,554522,11101246,1
33303798,554466,11100343,2
33303799,554866,11101850,3
33303800,551101,11100680,3
33303801,553648,11100978,4
33303802,552572,11100058,5
33303803,554178,11101371,4
33303804,553361,11100667,1
33303805,551531,11100240,2
33303806,553698,11100829,3
33303807,555218,11100697,3
33303808,551815,11100935,5
33303809,553440,11101077,5
33303810,552148,11101499,0
33303811,551925,11100121,3
33303812,551788,11101807,5
33303813,551727,11101814,4
33303814,553039,11101516,0
33303815,553980,11100885,3
33303816,555314,11100567,1
33303817,554613,11101050,3
33303818,552758,11100847,0
33303819,554986,11100736,2
33303820,554764,11101430,3
33303821,551574,11101139,5
33303822,553335,11101348,2
33303823,553690,11101048,3
33303824,553020,11100537,3
33303825,552288,11101299,2
33303826,554750,11100046,1
33303827,551324,11100357,3
33303828,553524,11100228,2
33303829,551792,11100939,0
33303830,555247,11101603,4
33303831,551471,11101830,3
33303832,554478,11100361,0
33303833,552948,11101881,5
33303834,554866,11100910,4
33303835,553380,11100619,4
33303836,555029,11101871,4
33303837,553049,11101572,3
33303838,554510,11101229,5
33303839,554466,11100782,4
33303840,554288,11101854,1
33303841,553230,11101517,2
33303842,553535,11101139,4
33303843,552904,11101333,1
33303844,555060,11100003,1
33303845,552933,11100897,5
33303846,551964,11101394,2
33303847,553453,11100127,4
33303848,553859,11100845,4
33303849,555389,11100893,3
33303850,551833,11100631,2
33303851,554950,11101112,1
33303852,555740,11101784,2
33303853,554189,11100873,2
33303854,551388,11100195,5
33303855,551248,11101671,0
33303856,554804,11101555,3
33303857,551245,11101238,1
33303858,554502,11100597,2
33303859,555707,11100114,5
33303860,552481,11100982,5
33303861,552669,11101439,2
33303862,552742,11100545,0
33303863,555830,11100330,0
33303864,553719,11100813,1
33303865,551958,11100453,3
33303866,553892,11100766,2
33303867,555842,11100331,0
33303868,552482,11100335,4
33303869,554161,11101442,1
33303870,554569,11100900,1
33303871,554873,11101889,5
33303872,552823,11100821,4
33303873,555420,11101210,5
33303874,554296,11100372,1
33303875,551979,11101869,3
33303876,551179,11100960,1
33303877,553778,11101040,4
33303878,554093,11101270,2
33303879,554072,11101092,4
33303880,554687,11101244,1
33303881,555632,11100465,3
33303882,553676,11100542,0
33303883,552179,11100713,5
33303884,551219,11101330,2
33303885,555863,11100451,0
33303886,555176,11101917,2
33303887,554529,11101159,5
33303888,554690,11100876,5
33303889,554548,11100858,5
33303890,553499,11101223,0
33303891,552363,11101049,1
33303892,551389,11100336,3
33303893,554318,11101169,3
33303894,551188,11100782,0
33303895,552904,11100296,0
33303896,551476,11101771,2
33303897,554535,11100034,4
33303898,551120,11100067,4
33303899,555223,11100890,2
33303900,555393,11101975,5
33303901,553771,11100138,2
33303902,553368,11101181,0
33303903,552391,11101964,5
33303904,552748,11100036,5
33303905,554369,11100381,5
33303906,551888,11101529,2
33303907,555696,11101732,5
33303908,551291,11100139,3
33303909,553623,11100586,0
33303910,552270,11101363,5
33303911,555698,11100374,2
33303912,554114,11101274,5
33303913,553731,11101326,2
33303914,555864,11100830,4
33303915,551223,11100461,0
33303916,553744,11100629,3
33303917,555990,11100217,2
33303918,551735,11101399,4
33303919,553657,11100545,0
33303920,554625,11100806,5
33303921,553152,11100546,5
33303922,551411,11101411,2
33303923,552853,11100076,0
33303924,555805,11101742,2
33303925,555738,11101905,0
33303926,554208,11100733,0
33303927,554091,11100934,5
33303928,552537,11100375,4
33303929,554532,11101223,3
33303930,554434,11100152,4
33303931,555151,11101400,5
33303932,554507,11100113,1
33303933,554444,11101515,2
33303934,553013,11100378,1
33303935,551460,11101472,5
33303936,551743,11101351,1
33303937,551177,11100928,2
33303938,552812,11101799,0
33303939,554075,11100868,2
33303940,553862,11101404,5
33303941,551672,11101578,3
33303942,551234,11100023,1
33303943,555758,11100961,3
33303944,555089,11101419,0
33303945,554302,11100412,1
33303946,553624,11100262,0
33303947,555706,11100621,5
33303948,553771,11101018,5
33303949,552363,11100604,0
33303950,553170,11100790,0
33303951,551389,11101529,2
33303952,553512,11100358,2
33303953,554329,11101161,1
33303954,554820,11101625,2
33303955,554719,11100991,1
33303956,552318,11101677,0
33303957,551104,11100461,2
33303958,552653,11101270,2
33303959,551844,11101996,5
33303960,554667,11100322,4
33303961,554275,11100140,0
33303962,554740,11101152,5
33303963,555678,11101572,3
33303964,555156,11100112,0
33303965,554600,11101269,4
33303966,553004,11101447,3
33303967,553653,11101733,5
33303968,555830,11100210,2
33303969,552200,11101155,2
33303970,551752,11101367,0
33303971,555948,11101296,0
33303972,555116,11100662,5
33303973,552634,11101282,5
33303974,551633,11101284,3
33303975,554121,11101044,5
33303976,552134,11100165,5
33303977,554770,11100653,5
33303978,554265,11100658,4
33303979,553598,11100827,1
33303980,551920,11101619,2
33303981,551948,11101918,2
33303982,551957,11100830,3
33303983,552247,11100639,5
33303984,553739,11100238,0
33303985,551527,11100727,3
33303986,555649,11100962,2
33303987,552360,11101848,4
33303988,555434,11100604,0
33303989,552158,11100135,4
33303990,553995,11100550,1
33303991,552782,11101112,5
33303992,555334,11100335,1
33303993,555432,11101698,4
33303994,554803,11100809,1
33303995,552845,11101073,1
33303996,555716,11101802,5
33303997,555668,11101310,4
33303998,551880,11100228,4
33303999,555725,11101398,4
33304000,551133,11101193,1
33304001,555241,11101336,4
33304002,551737,11101861,4
33304003,551120,11101425,4
33304004,552383,11100265,1
33304005,554411,11101858,0
33304006,553563,11101882,1
33304007,551973,11101654,0
33304008,555313,11100520,1
33304009,555555,11100737,5
33304010,552162,11101893,4
33304011,553768,11101044,0
33304012,551380,11100563,2
33304013,552487,11100090,2
33304014,552239,11101119,5
33304015,553471,11101450,0
33304016,553296,11100177,3
33304017,554143,11101087,3
33304018,555194,11100245,0
33304019,555985,11100505,4
33304020,553908,11101499,4
33304021,552524,11100821,5
33304022,555650,11101681,0
33304023,553991,11101740,2
33304024,552425,11101647,2
33304025,552006,11101844,3
33304026,552858,11101925,1
33304027,555678,11101836,2
33304028,552604,11100115,4
33304029,551133,11100791,3
33304030,551935,11100015,0
33304031,555639,11100446,5
33304032,555994,11100704,2
33304033,554652,11101179,3
33304034,554894,11101559,2
33304035,553087,11101580,3
33304036,554772,11101965,0
33304037,551447,11100408,4
33304038,552882,11101668,0
33304039,554738,11100013,2
33304040,554867,11100579,4
33304041,553935,11100303,0
33304042,555598,11100383,0
33304043,552478,11100116,3
33304044,552264,11100654,3
33304045,554224,11100070,5
33304046,555514,11100121,2
33304047,552172,11101663,5
33304048,553094,11101701,4
33304049,555946,11101966,1
33304050,554019,11100525,4
33304051,551765,11101529,3
33304052,553040,11101937,4
33304053,553054,11100644,3
33304054,553621,11101005,0
33304055,554564,11100030,1
33304056,552783,11101677,3
33304057,552133,11100379,4
33304058,554940,11101080,0
33304059,551541,11100173,1
33304060,553278,11101250,3
33304061,555620,11101705,3
33304062,555608,11100052,3
33304063,552000,11100958,2
33304064,555720,11100786,1
33304065,554262,11101629,2
33304066,552790,11101992,5
33304067,555863,11101089,4
33304068,552909,11100774,5
33304069,553012,11100618,1
33304070,554598,11100948,1
33304071,552423,11100206,3
33304072,551091,11100066,4
33304073,551771,11101218,1
33304074,551229,11100571,2
33304075,555015,11100021,2
33304076,551715,11100180,1
33304077,555619,11100611,4
33304078,555013,11101647,0
33304079,555007,11101148,0
33304080,552373,11101320,2
33304081,553041,11101499,5
33304082,554223,11101014,4
33304083,551096,11100377,2
33304084,554748,11100958,3
33304085,554069,11101655,1
33304086,555576,11101994,5
33304087,554579,11100136,1
33304088,554649,11100732,0
33304089,554336,11100432,5
33304090,553302,11100924,2
33304091,551009,11100308,4
33304092,554054,11100783,5
33304093,554727,11100668,0
33304094,552085,11100880,5
33304095,555072,11101682,1
33304096,553601,11101776,2
33304097,552558,11100202,0
33304098,551782,11101811,1
33304099,551058,11101251,3
33304100,552980,11100076,5
33304101,555482,11101135,3
33304102,552961,11101328,5
33304103,554037,11101596,1
33304104,551727,11100684,3
33304105,553040,11101018,3
33304106,551992,11101118,3
33304107,553273,11101759,3
33304108,553504,11101264,5
33304109,551066,11100760,3
33304110,552860,11100133,4
33304111,553603,11100430,2
33304112,554292,11101376,5
33304113,551593,11101662,2
33304114,552322,11101170,2
33304115,552530,11101453,2
33304116,555507,11100659,2
33304117,555666,11101622,5
33304118,552502,11100809,2
33304119,553424,11100243,2
33304120,553457,11100449,2
33304121,552186,11101584,4
33304122,555668,11100373,2
33304123,551275,11100909,1
33304124,552441,11101767,4
33304125,552139,11101067,3
33304126,552797,11100589,1
33304127,552029,11101280,4
33304128,551453,11101269,4
33304129,551410,11101305,1
33304130,553471,11101030,1
33304131,554975,11100332,5
33304132,552199,11101751,5
33304133,554572,11100890,5
33304134,554580,11100738,0
33304135,553412,11101635,5
33304136,551046,11101106,1
33304137,551346,11100210,1
33304138,553450,11100292,0
33304139,551968,11101215,2
33304140,553819,11101666,3
33304141,554258,11101598,2
33304142,554609,11101762,1
33304143,551627,11101142,3
33304144,553290,11101835,2
33304145,551817,11100090,4
33304146,552337,11100556,4
33304147,554815,11100077,2
33304148,552531,11101664,2
33304149,555051,11101017,2
33304150,554436,11101325,2
33304151,551128,11101184,5
33304152,554236,11100917,5
33304153,551431,11101036,4
33304154,552010,11100927,5
33304155,551092,11101195,2
33304156,553919,11101795,3
33304157,553651,11101924,2
33304158,554553,11100297,3
33304159,551806,11101888,1
33304160,554719,11100927,5
33304161,555167,11100198,0
33304162,551204,11101702,3
33304163,555778,11101111,1
33304164,551698,11101634,5
33304165,551126,11100325,0
33304166,554531,11101925,5
33304167,551231,11101387,4
33304168,552220,11100417,1
33304169,554534,11101290,3
33304170,554888,11100098,3
33304171,555394,11101801,5
33304172,551142,11100177,4
33304173,552099,11101242,4
33304174,553062,11101689,2
33304175,553928,11101072,3
33304176,553914,11101471,5
33304177,554067,11101433,3
33304178,555132,11101787,1
33304179,551606,11101977,4
33304180,554557,11100085,3
33304181,554512,11101974,5
33304182,552503,11101211,5
33304183,554762,11101774,2
33304184,551358,11101962,4
33304185,551745,11100561,4
33304186,553745,11100892,5
33304187,551099,11101108,1
33304188,553742,11101614,3
33304189,553808,11101424,0
33304190,554688,11100149,1
33304191,554441,11100669,1
33304192,555023,11101439,0
33304193,552865,11101971,3
33304194,554486,11101997,2
33304195,555460,11101527,0
33304196,551807,11101241,5
33304197,552902,11101126,4
33304198,552470,11101673,1
33304199,554716,11101685,5
33304200,553021,11101126,3
33304201,554913,11100313,4
33304202,551096,11101103,0
33304203,551114,11101728,2
33304204,553036,11101905,5
33304205,552452,11101948,0
33304206,552085,11100272,1
33304207,552526,11100389,0
33304208,555952,11100471,3
33304209,551825,11100972,0
33304210,551207,11101777,4
33304211,554526,11100535,0
33304212,551831,11101167,5
33304213,554224,11101535,4
33304214,555033,11101523,1
33304215,554858,11100384,4
33304216,553612,11101722,1
33304217,553103,11101862,2
33304218,551989,11101585,2
33304219,553193,11100826,5
33304220,555146,11100095,2
33304221,555571,11100672,0
33304222,552430,11100351,1
33304223,554762,11101985,3
33304224,554287,11101930,3
33304225,555033,11101755,3
33304226,551748,11101925,4
33304227,552115,11100508,2
33304228,553253,11101723,4
33304229,552586,11101731,5
33304230,551414,11100488,4
33304231,554840,11100719,0
33304232,552507,11101050,4
33304233,554344,11101132,1
33304234,555606,11100094,3
33304235,553030,11100500,5
33304236,554013,11101066,5
33304237,551821,11100034,0
33304238,555788,11100770,3
33304239,555833,11100309,1
33304240,553691,11100140,1
33304241,555639,11101396,2
33304242,553380,11101606,0
33304243,551227,11101411,0
33304244,555629,11101364,1
33304245,553545,11100078,0
33304246,555354,11101185,4
33304247,554834,11100199,5
33304248,555618,11100965,2
33304249,553361,11101118,3
33304250,554140,11100166,3
33304251,554178,11100740,3
33304252,555649,11100165,1
33304253,554003,11100501,3
33304254,553258,11101618,3
33304255,551344,11100188,0
33304256,552126,11101229,4
33304257,553737,11101224,2
33304258,551928,11101711,0
33304259,553865,11101135,3
33304260,551868,11100651,1
33304261,555264,11100973,5
33304262,555900,11101221,5
33304263,552254,11100871,3
33304264,553631,11100184,0
33304265,555689,11101706,5
33304266,554115,11101450,4
33304267,553458,11101695,0
33304268,551118,11100933,1
33304269,551337,11101530,3
33304270,553020,11100865,0
33304271,552437,11100572,3
33304272,555131,11100596,5
33304273,552530,11101364,1
33304274,554415,11100999,2
33304275,553409,11101829,4
33304276,555673,11100217,5
33304277,551954,11100747,4
33304278,552729,11100575,0
33304279,554104,11101035,0
33304280,554088,11101726,3
33304281,555144,11100714,3
33304282,553800,11101030,3
33304283,554765,11101733,0
33304284,554158,11100338,1
33304285,554326,11100716,5
33304286,553003,11101332,1
33304287,553700,11101358,3
33304288,553021,11100069,4
33304289,555760,11101615,0
33304290,554290,11101302,5
33304291,552678,11100769,1
33304292,554326,11100222,4
33304293,554994,11100837,4
33304294,551067,11100287,2
33304295,552971,11101885,3
33304296,553276,11101190,2
33304297,552304,11100038,4
33304298,551108,11100899,0
